"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Gene synonyms","Omim id","Ensembl id","Hprd id","Hgnc id",hPSD
285175,,2q35,protein-coding,UNC80,"Current primary ID genes","unc-80 homolog (C. elegans)","C2orf21, UNC-80",612636,ENSG00000144406,12809,26582,0
51111,SysID_0949,11q13.2,protein-coding,SUV420H1,"Autism candidate genes, Current primary ID genes","suppressor of variegation 4-20 homolog 1 (Drosophila)","CGI-85, CGI85, KMT5B",610881,ENSG00000110066,11616,24283,0
55773,,3q12.2,protein-coding,TBC1D23,"Current primary ID genes","TBC1 domain family, member 23",NS4ATP1,,ENSG00000036054,07727,25622,0
4774,,1p31.3-p31.2,protein-coding,NFIA,"Current primary ID genes","nuclear factor I/A","CTF, NF-I/A, NF1-A, NFI-A, NFI-L",600727,ENSG00000162599,09007,7784,0
28514,SysID_1991,6q27,protein-coding,DLL1,"Current primary ID genes","delta-like 1 (Drosophila)","DELTA1, DL1, Delta",606582,ENSG00000198719,05957,2908,0
22999,,6q12-q13,protein-coding,RIMS1,"Autism candidate genes, Current primary ID genes","regulating synaptic membrane exocytosis 1","CORD7, RAB3IP2, RIM, RIM1",606629,ENSG00000079841,09435,17282,1
53335,SysID_0958,2p16.1,protein-coding,BCL11A,"Autism candidate genes, Current primary ID genes","B-cell CLL/lymphoma 11A (zinc finger protein)","BCL11A-L, BCL11A-S, BCL11A-XL, BCL11a-M, CTIP1, EVI9, HBFQTL5, ZNF856",606557,ENSG00000119866,05949,13221,0
27229,,15q15,protein-coding,TUBGCP4,"Current primary ID genes","tubulin, gamma complex associated protein 4","76P, GCP-4, GCP4, Grip76, MCCRP3",609610,ENSG00000137822,10616,16691,0
7812,,1p22,protein-coding,CSDE1,"Current primary ID genes","cold shock domain containing E1, RNA-binding","D1S155E, UNR",191510,ENSG00000009307,15949,29905,0
29072,SysID_0741,3p21.31,protein-coding,SETD2,"Current primary ID genes","SET domain containing 2","HBP231, HIF-1, HIP-1, HSPC069, HYPB, KMT3A, SET2, p231HBP",612778,ENSG00000181555,11043,18420,0
79718,,3q26.32,protein-coding,TBL1XR1,"Current primary ID genes","transducin (beta)-like 1 X-linked receptor 1","C21, DC42, IRA1, TBLR1",608628,ENSG00000177565,15476,29529,0
3192,,1q44,protein-coding,HNRNPU,"Current primary ID genes","heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)","HNRPU, SAF-A, SAFA, U21.1, hnRNP U",602869,ENSG00000153187,04185,5048,0
3187,,5q35.3,protein-coding,HNRNPH1,"Current primary ID genes","heterogeneous nuclear ribonucleoprotein H1 (H)","HNRPH, HNRPH1, hnRNPH",601035,ENSG00000169045,03021,5041,0
9024,,11p15.5,protein-coding,BRSK2,"Current primary ID genes","BR serine/threonine kinase 2","C11orf7, PEN11B, SAD1, SADA, STK29",609236,ENSG00000174672,,11405,0
776,,3p14.3,protein-coding,CACNA1D,"Autism candidate genes, Current primary ID genes","calcium channel, voltage-dependent, L type, alpha 1D subunit","CACH3, CACN4, CACNL1A2, CCHL1A2, Cav1.3, PASNA, SANDD",114206,ENSG00000157388,00247,1391,0
777,,1q25.3,protein-coding,CACNA1E,"Current primary ID genes","calcium channel, voltage-dependent, R type, alpha 1E subunit","BII, CACH6, CACNL1A6, Cav2.3",601013,ENSG00000198216,03006,1392,0
9578,,14q32.3,protein-coding,CDC42BPB,"Autism candidate genes, Current primary ID genes","CDC42 binding protein kinase beta (DMPK-like)",MRCKB,614062,ENSG00000198752,08516,1738,1
4929,,2q22-q23,protein-coding,NR4A2,"Current primary ID genes","nuclear receptor subfamily 4, group A, member 2","HZF-3, NOT, NURR1, RNR1, TINUR",601828,ENSG00000153234,03493,7981,0
1500,,11q11,protein-coding,CTNND1,"Current primary ID genes","catenin (cadherin-associated protein), delta 1","CAS, CTNND, P120CAS, P120CTN, p120, p120(CAS), p120(CTN)",601045,ENSG00000198561,03026,2515,1
5277,SysID_0711,Xp22.1,protein-coding,PIGA,"Current primary ID genes","phosphatidylinositol glycan anchor biosynthesis, class A","GPI3, MCAHS2, PIG-A, PNH1",311770,ENSG00000165195,02410,8957,0
8239,SysID_0657,Xp11.4,protein-coding,USP9X,"Current primary ID genes","ubiquitin specific peptidase 9, X-linked","DFFRX, FAF, FAM, MRX99",300072,ENSG00000124486,02091,12632,1
93210,SysID_0658,17q12,protein-coding,PGAP3,"Current primary ID genes","post-GPI attachment to proteins 3","AGLA546, CAB2, PERLD1, PP1498, hCOS16",611801,ENSG00000161395,15118,23719,0
5859,SysID_0659,3p21.31,protein-coding,QARS,"Current primary ID genes","glutaminyl-tRNA synthetase","GLNRS, MSCCA, PRO2195",603727,ENSG00000172053,07223,9751,1
1788,SysID_0660,2p23,protein-coding,DNMT3A,"Current primary ID genes","DNA (cytosine-5-)-methyltransferase 3 alpha","DNMT3A2, M.HsaIIIA, TBRS",602769,ENSG00000119772,04141,2978,0
124512,SysID_0661,17q25.1,protein-coding,METTL23,"Current primary ID genes","methyltransferase like 23","C17orf95, MRT44",615262,ENSG00000181038,,26988,0
84197,SysID_0663,8p11.21,protein-coding,POMK,"Current primary ID genes","protein-O-mannose kinase","MDDGA12, MDDGC12, SGK196",615247,ENSG00000185900,08668,26267,0
763,SysID_0664,16q24.3,protein-coding,CA5A,"Current primary ID genes","carbonic anhydrase VA, mitochondrial","CA5, CA5AD, CAV, CAVA, GS1-21A4.1",114761,ENSG00000174990,00262,1377,0
91574,SysID_0665,12q24.31,protein-coding,C12orf65,"Current primary ID genes","chromosome 12 open reading frame 65","COXPD7, SPG55",613541,ENSG00000130921,08791,26784,0
93587,SysID_0666,4q23,protein-coding,TRMT10A,"Current primary ID genes","tRNA methyltransferase 10 homolog A (S. cerevisiae)","HEL-S-88, MSSGM, RG9MTD2, TRM10",616013,ENSG00000145331,15241,28403,0
2146,SysID_0668,7q35-q36,protein-coding,EZH2,"Current primary ID genes","enhancer of zeste 2 polycomb repressive complex 2 subunit","ENX-1, ENX1, EZH1, EZH2b, KMT6, KMT6A, WVS, WVS2",601573,ENSG00000106462,03342,3527,0
64135,SysID_0669,2q24,protein-coding,IFIH1,"Current primary ID genes","interferon induced with helicase C domain 1","AGS7, Hlcd, IDDM19, MDA-5, MDA5, RLR-2, SGMRT1",606951,ENSG00000115267,09507,18873,0
348980,SysID_0670,5p12,protein-coding,HCN1,"Current primary ID genes","hyperpolarization activated cyclic nucleotide gated potassium channel 1","BCNG-1, BCNG1, EIEE24, HAC-2",602780,ENSG00000164588,09099,4845,0
284111,SysID_0671,17p13.1,protein-coding,SLC13A5,"Current primary ID genes","solute carrier family 13 (sodium-dependent citrate transporter), member 5","EIEE25, NACT, mIndy",608305,ENSG00000141485,10512,23089,0
5238,SysID_0672,6q14.1-q15,protein-coding,PGM3,"Current primary ID genes","phosphoglucomutase 3","AGM1, IMD23, PAGM, PGM 3",172100,ENSG00000013375,01390,8907,0
10586,SysID_0673,4q31,protein-coding,MAB21L2,"Current primary ID genes","mab-21-like 2 (C. elegans)",MCOPS14,604357,ENSG00000181541,05075,6758,0
51134,SysID_0674,12q22,protein-coding,CEP83,"Current primary ID genes","centrosomal protein 83kDa","CCDC41, NPHP18, NY-REN-58",615847,ENSG00000173588,14869,17966,0
85440,SysID_0675,1p31.3,protein-coding,DOCK7,"Current primary ID genes","dedicator of cytokinesis 7","EIEE23, ZIR2",615730,ENSG00000116641,16833,19190,0
27245,SysID_0676,1p36.13,protein-coding,AHDC1,"Current primary ID genes","AT hook, DNA binding motif, containing 1",MRD25,615790,ENSG00000126705,10885,25230,0
7280,SysID_0677,6p25,protein-coding,TUBB2A,"Current primary ID genes","tubulin, beta 2A class IIa","CDCBM5, TUBB, TUBB2, dJ40E16.7",615101,ENSG00000137267,01852,12412,1
24137,SysID_0679,Xq13.1,protein-coding,KIF4A,"Current primary ID genes","kinesin family member 4A","KIF4, KIF4G1, MRX100",300521,ENSG00000090889,06606,13339,0
80055,SysID_0680,2q33.1,protein-coding,PGAP1,"Current primary ID genes","post-GPI attachment to proteins 1","Bst1, ISPD3024, MRT42, SPG67",611655,ENSG00000197121,10147,25712,0
10978,SysID_0681,11q12,protein-coding,CLP1,"Current primary ID genes","cleavage and polyadenylation factor I subunit 1","HEAB, hClp1",608757,ENSG00000172409,16382,16999,0
1062,SysID_0682,4q24-q25,protein-coding,CENPE,"Current primary ID genes","centromere protein E, 312kDa","CENP-E, KIF10, MCPH13, PPP1R61",117143,ENSG00000138778,00316,1856,0
79848,SysID_0683,8q13.2,protein-coding,CSPP1,"Current primary ID genes","centrosome and spindle pole associated protein 1","CSPP, JBTS21",611654,ENSG00000104218,07991,26193,0
25977,SysID_0684,12p13.31,protein-coding,NECAP1,"Current primary ID genes","NECAP endocytosis associated 1",EIEE21,611623,ENSG00000089818,14819,24539,0
63895,,18p11.22,protein-coding,PIEZO2,"Current primary ID genes","piezo-type mechanosensitive ion channel component 2","C18orf30, C18orf58, DA3, DA5, FAM38B, FAM38B2, HsT748, HsT771, MWKS",613629,ENSG00000154864,07636,26270,0
6664,SysID_1278,2p25,protein-coding,SOX11,"Current primary ID genes","SRY (sex determining region Y)-box 11",MRD27,600898,ENSG00000176887,02940,11191,0
56776,SysID_0685,1q43,protein-coding,FMN2,"Current primary ID genes","formin 2",-,606373,ENSG00000155816,10449,14074,1
84942,SysID_0686,15q25.2,protein-coding,WDR73,"Current primary ID genes","WD repeat domain 73","GAMOS, HSPC264",616144,ENSG00000177082,08608,25928,0
150468,SysID_0687,2q13,protein-coding,CKAP2L,"Current primary ID genes","cytoskeleton associated protein 2-like",-,616174,ENSG00000169607,08285,26877,0
57231,SysID_0688,6q14.3,protein-coding,SNX14,"Current primary ID genes","sorting nexin 14","RGS-PX2, SCAR20",616105,ENSG00000135317,11590,14977,0
84188,SysID_0689,11p15.2,protein-coding,FAR1,"Current primary ID genes","fatty acyl CoA reductase 1","MLSTD2, PFCRD, SDR10E1",616107,ENSG00000197601,14724,26222,0
57688,SysID_0690,5q12.1,protein-coding,ZSWIM6,"Current primary ID genes","zinc finger, SWIM-type containing 6",AFND,615951,ENSG00000130449,,29316,0
3756,SysID_0691,1q32.2,protein-coding,KCNH1,"Current primary ID genes","potassium channel, voltage gated eag related subfamily H, member 1","EAG, EAG1, Kv10.1, TMBTS, h-eag",603305,ENSG00000143473,04492,6250,0
10771,SysID_0692,10p14,protein-coding,ZMYND11,"Current primary ID genes, Autism candidate genes","zinc finger, MYND-type containing 11","BRAM1, BS69, MRD30",608668,ENSG00000015171,09830,16966,0
26137,SysID_0693,3q13.2,protein-coding,ZBTB20,"Current primary ID genes, Autism candidate genes","zinc finger and BTB domain containing 20","DPZF, HOF, ODA-8S, PRIMS, ZNF288",606025,ENSG00000181722,05822,13503,0
547,SysID_0694,2q37.3,protein-coding,KIF1A,"Current primary ID genes","kinesin family member 1A","ATSV, C2orf20, HSN2C, MRD9, SPG30, UNC104",601255,ENSG00000130294,03156,888,1
54941,SysID_0695,18q12.1,protein-coding,RNF125,"Current primary ID genes","ring finger protein 125, E3 ubiquitin protein ligase","TNORS, TRAC-1, TRAC1",610432,ENSG00000101695,11500,21150,0
6786,SysID_0696,11p15.5,protein-coding,STIM1,"Current primary ID genes","stromal interaction molecule 1","D11S4896E, GOK, IMD10, STRMK, TAM, TAM1",605921,ENSG00000167323,05803,11386,0
81857,SysID_0697,19q13.3,protein-coding,MED25,"Current primary ID genes","mediator complex subunit 25","ACID1, ARC92, CMT2B2, P78, PTOV2, TCBAP0758",610197,ENSG00000104973,14380,28845,0
51741,SysID_0698,16q23,protein-coding,WWOX,"Current primary ID genes","WW domain containing oxidoreductase","D16S432E, EIEE28, FOR, FRA16D, HHCMA56, PRO0128, SCAR12, SDR41C1, WOX1",605131,ENSG00000186153,05501,12799,0
6942,SysID_0699,22q13.3|22q13.3,protein-coding,TCF20,"Current primary ID genes","transcription factor 20 (AR1)","AR1, SPBP, TCF-20",603107,ENSG00000100207,04378,11631,0
9757,SysID_0700,19q13.1,protein-coding,KMT2B,"Current primary ID genes","lysine (K)-specific methyltransferase 2B","CXXC10, HRX2, MLL1B, MLL2, MLL4, TRX2, WBP-7, WBP7",606834,ENSG00000272333,06017,15840,0
55691,SysID_0701,10p13,protein-coding,FRMD4A,"Current primary ID genes","FERM domain containing 4A","FRMD4, bA295P9.4",616305,ENSG00000151474,13553,25491,0
1759,SysID_0702,9q34,protein-coding,DNM1,"Current primary ID genes","dynamin 1","DNM, EIEE31",602377,ENSG00000106976,03851,2972,1
23126,SysID_0704,1q21.3,protein-coding,POGZ,"Current primary ID genes, Autism candidate genes","pogo transposable element with ZNF domain","MRD37, ZNF280E, ZNF635, ZNF635m",614787,ENSG00000143442,11445,18801,0
83473,SysID_0705,18q21.1,protein-coding,KATNAL2,"Current primary ID genes, Autism candidate genes","katanin p60 subunit A-like 2",-,614697,ENSG00000167216,13754,25387,0
10087,SysID_0706,5q13.3,protein-coding,COL4A3BP,"Current primary ID genes","collagen, type IV, alpha 3 (Goodpasture antigen) binding protein","CERT, CERTL, GPBP, MRD34, STARD11",604677,ENSG00000113163,05246,2205,0
1654,SysID_0708,Xp11.3-p11.23,protein-coding,DDX3X,"Current primary ID genes","DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked","CAP-Rf, DBX, DDX14, DDX3, HLP2",300160,ENSG00000215301,02154,2745,1
5813,SysID_0709,5q31,protein-coding,PURA,"Current primary ID genes","purine-rich element binding protein A","MRD31, PUR-ALPHA, PUR1, PURALPHA",600473,ENSG00000185129,02721,9701,1
6616,,20p12-p11.2,protein-coding,SNAP25,"Current primary ID genes","synaptosomal-associated protein, 25kDa","CMS18, RIC-4, RIC4, SEC9, SNAP, SNAP-25, bA416N4.2, dJ1068F16.2",600322,ENSG00000132639,02637,11132,1
9568,,9q22.1-q22.3,protein-coding,GABBR2,"Current primary ID genes","gamma-aminobutyric acid (GABA) B receptor, 2","GABABR2, GPR51, GPRC3B, HG20, HRIHFB2099",607340,ENSG00000136928,09552,4507,1
1826,,21q22.2,protein-coding,DSCAM,"Autism candidate genes, Current primary ID genes","Down syndrome cell adhesion molecule","CHD2, CHD2-42, CHD2-52",602523,ENSG00000171587,03953,3039,0
23112,,22q13.1,protein-coding,TNRC6B,"Autism candidate genes, Current primary ID genes","trinucleotide repeat containing 6B",-,610740,ENSG00000100354,,29190,0
10765,SysID_1505,1q32.1,protein-coding,KDM5B,"Autism candidate genes, Current primary ID genes","lysine (K)-specific demethylase 5B","CT31, JARID1B, PLU-1, PLU1, PPP1R98, PUT1, RBBP2H1A",605393,ENSG00000117139,09251,18039,0
6934,,10q25.3,protein-coding,TCF7L2,"Autism candidate genes, Current primary ID genes","transcription factor 7-like 2 (T-cell specific, HMG-box)","TCF-4, TCF4",602228,ENSG00000148737,03751,11641,0
7703,SysID_1224,17q12,protein-coding,PCGF2,"Current primary ID genes","polycomb group ring finger 2","MEL-18, RNF110, ZNF144",600346,ENSG00000277258,10621,12929,0
79731,SysID_0743,11q14.1,protein-coding,NARS2,"Current primary ID genes","asparaginyl-tRNA synthetase 2, mitochondrial (putative)","DFNB94, SLM5, asnRS",612803,ENSG00000137513,08026,26274,0
5518,SysID_0710,19q13.41,protein-coding,PPP2R1A,"Current primary ID genes","protein phosphatase 2, regulatory subunit A, alpha","MRD36, PP2A-Aalpha, PP2AAALPHA, PR65A",605983,ENSG00000105568,16184,9302,1
1801,SysID_0714,17p13.3,protein-coding,DPH1,"Current primary ID genes","diphthamide biosynthesis 1","DPH2L, DPH2L1, OVCA1",603527,ENSG00000108963,04634,3003,0
5528,SysID_0715,6p21.1,protein-coding,PPP2R5D,"Current primary ID genes","protein phosphatase 2, regulatory subunit B', delta","B56D, MRD35",601646,ENSG00000112640,09039,9312,1
81570,SysID_0716,11q13.4,protein-coding,CLPB,"Current primary ID genes","ClpB homolog, mitochondrial AAA ATPase chaperonin","ANKCLB, HSP78, MEGCANN, MGCA7, SKD3",616254,ENSG00000162129,11560,30664,0
16,SysID_0717,16q22,protein-coding,AARS,"Current primary ID genes","alanyl-tRNA synthetase","CMT2N, EIEE29",601065,ENSG00000090861,03042,20,1
29920,SysID_0718,1q42.12,protein-coding,PYCR2,"Current primary ID genes","pyrroline-5-carboxylate reductase family, member 2","HLD10, P5CR2",616406,ENSG00000143811,17939,30262,0
81609,SysID_0720,1q21.3,protein-coding,SNX27,"Current primary ID genes","sorting nexin family member 27","MRT1, MY014",611541,ENSG00000143376,11591,20073,1
150094,SysID_0721,21q22.3,protein-coding,SIK1,"Current primary ID genes","salt-inducible kinase 1","EIEE30, MSK, SIK, SNF1LK",605705,ENSG00000142178,09301,11142,0
10667,SysID_0722,6p25.1,protein-coding,FARS2,"Current primary ID genes","phenylalanyl-tRNA synthetase 2, mitochondrial","COXPD14, FARS1, HSPC320, PheRS, dJ520B18.2",611592,ENSG00000145982,09946,21062,0
51117,SysID_0723,9q34.11,protein-coding,COQ4,"Current primary ID genes","coenzyme Q4","CGI-92, COQ10D7",612898,ENSG00000167113,16741,19693,0
51651,SysID_0724,17q23.1,protein-coding,PTRH2,"Current primary ID genes","peptidyl-tRNA hydrolase 2","BIT1, CFAP37, CGI-147, IMNEPD, PTH, PTH 2, PTH2",608625,ENSG00000141378,12273,24265,0
7737,SysID_0725,Xq24,protein-coding,RNF113A,"Current primary ID genes","ring finger protein 113A","Cwc24, RNF113, TTD5, ZNF183",300951,ENSG00000125352,06760,12974,0
3763,SysID_0726,21q22.1,protein-coding,KCNJ6,"Current primary ID genes","potassium channel, inwardly rectifying subfamily J, member 6","BIR1, GIRK-2, GIRK2, KATP-2, KATP2, KCNJ7, KIR3.2, KPLBS, hiGIRK2",600877,ENSG00000157542,02929,6267,0
388662,SysID_0727,1p13.3,protein-coding,SLC6A17,"Current primary ID genes","solute carrier family 6 (neutral amino acid transporter), member 17","MRT48, NTT4",610299,ENSG00000197106,18061,31399,0
526,SysID_0728,8p21.3,protein-coding,ATP6V1B2,"Current primary ID genes","ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2","ATP6B1B2, ATP6B2, HO57, VATB, VPP3, Vma2",606939,ENSG00000147416,06088,854,1
6509,SysID_0729,2p15-p13,protein-coding,SLC1A4,"Current primary ID genes","solute carrier family 1 (glutamate/neutral amino acid transporter), member 4","ASCT1, SATT",600229,ENSG00000115902,02576,10942,0
84879,SysID_0730,1p34.2,protein-coding,MFSD2A,"Current primary ID genes","major facilitator superfamily domain containing 2A","MFSD2, NLS1",614397,ENSG00000168389,07861,25897,0
23111,SysID_0731,13q13.3,protein-coding,SPG20,"Current primary ID genes","spastic paraplegia 20 (Troyer syndrome)","SPARTIN, TAHCCP1",607111,ENSG00000133104,06170,18514,0
4094,SysID_0732,16q22-q23,protein-coding,MAF,"Current primary ID genes","v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog","AYGRP, CCA4, CTRCT21, c-MAF",177075,ENSG00000178573,01518,6776,0
23203,SysID_0733,9q34.3,protein-coding,PMPCA,"Current primary ID genes","peptidase (mitochondrial processing) alpha","Alpha-MPP, INPP5E, P-55",613036,ENSG00000165688,07500,18667,0
3737,SysID_0734,1p13,protein-coding,KCNA2,"Current primary ID genes","potassium channel, voltage gated shaker related subfamily A, member 2","EIEE32, HBK5, HK4, HUKIV, KV1.2, MK2, NGK1, RBK2",176262,ENSG00000177301,01443,6220,0
7994,SysID_0735,8p11,protein-coding,KAT6A,"Current primary ID genes","K(lysine) acetyltransferase 6A","MOZ, MRD32, MYST-3, MYST3, RUNXBP2, ZC2HC6A, ZNF220",601408,ENSG00000083168,03244,13013,0
4212,SysID_0736,15q14,protein-coding,MEIS2,"Current primary ID genes","Meis homeobox 2","HsT18361, MRG1",601740,ENSG00000134138,03443,7001,0
28960,SysID_0737,11q24.2,protein-coding,DCPS,"Current primary ID genes","decapping enzyme, scavenger","ARS, DCS1, HINT-5, HINT5, HSL1, HSPC015",610534,ENSG00000110063,16787,29812,0
1644,SysID_0738,7p12.2,protein-coding,DDC,"Current primary ID genes","dopa decarboxylase (aromatic L-amino acid decarboxylase)",AADC,107930,ENSG00000132437,00145,2719,0
6857,,12cen-q21,protein-coding,SYT1,"Current primary ID genes","synaptotagmin I","P65, SVP65, SYT",185605,ENSG00000067715,01710,11509,1
9628,,14q24.3,protein-coding,RGS6,"Current primary ID genes","regulator of G-protein signaling 6",GAP,603894,ENSG00000182732,,10002,0
84823,,19p13.3,protein-coding,LMNB2,"Current primary ID genes","lamin B2","LAMB2, LMN2",150341,ENSG00000176619,01037,6638,1
1363,,4q32.3,protein-coding,CPE,"Current primary ID genes","carboxypeptidase E",-,114855,ENSG00000109472,00272,2303,0
22866,SysID_0745,Xp22.12,protein-coding,CNKSR2,"Current primary ID genes","connector enhancer of kinase suppressor of Ras 2","CNK2, KSR2, MAGUIN",300724,ENSG00000149970,06473,19701,0
9758,SysID_0746,Xp22.2,protein-coding,FRMPD4,"Current primary ID genes","FERM and PDZ domain containing 4","PDZD10, PDZK10",300838,ENSG00000169933,10011,29007,0
80311,SysID_0747,Xp22.1-p21,protein-coding,KLHL15,"Current primary ID genes","kelch-like family member 15",HEL-S-305,,ENSG00000174010,,29347,0
81887,SysID_0748,Xq12,protein-coding,LAS1L,"Current primary ID genes","LAS1-like, ribosome biogenesis factor","Las1-like, dJ475B7.2",,ENSG00000001497,06519,25726,0
51132,SysID_0749,Xq13-q21,protein-coding,RLIM,"Current primary ID genes","ring finger protein, LIM domain interacting","NY-REN-43, RNF12",300379,ENSG00000131263,02304,13429,0
389856,SysID_0750,Xp11.23,protein-coding,USP27X,"Current primary ID genes","ubiquitin specific peptidase 27, X-linked","USP22L, USP27",,ENSG00000273820,,13486,0
6872,SysID_0774,Xq13.1,protein-coding,TAF1,"Current primary ID genes","TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa","BA2R, CCG1, CCGS, DYT3, DYT3/TAF1, KAT4, N-TAF1, NSCL2, OF, P250, TAF(II)250, TAF2A, TAFII-250, TAFII250, XDP",313650,ENSG00000147133,02436,11535,0
116461,SysID_0959,1q25,protein-coding,TSEN15,"Current primary ID genes","TSEN15 tRNA splicing endonuclease subunit","C1orf19, sen15",608756,ENSG00000198860,12292,16791,0
57102,,12p13.3,protein-coding,C12orf4,"Current primary ID genes","chromosome 12 open reading frame 4",-,616082,ENSG00000047621,12609,1184,0
25930,,3p21.3,protein-coding,PTPN23,"Current primary ID genes","protein tyrosine phosphatase, non-receptor type 23","HD-PTP, HDPTP, PTP-TD14",606584,ENSG00000076201,05959,14406,1
6878,,7q22.1,protein-coding,TAF6,"Current primary ID genes","TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 80kDa","MGC:8964, TAF(II)70, TAF(II)80, TAF2E, TAFII-70, TAFII-80, TAFII70, TAFII80, TAFII85",602955,ENSG00000106290,11807,11540,0
93627,SysID_0960,4q24,protein-coding,TBCK,"Current primary ID genes","TBC1 domain containing kinase","HSPC302, TBCKL",,ENSG00000145348,17514,28261,0
84162,,4q27,protein-coding,KIAA1109,"Current primary ID genes",KIAA1109,"FSA, Tweek",611565,ENSG00000138688,,26953,0
64801,SysID_0929,1q42.2,protein-coding,ARV1,"Current primary ID genes","ARV1 homolog, fatty acid homeostatsis modulator",-,611647,ENSG00000173409,12494,29561,0
122961,SysID_0751,14q24.3,protein-coding,ISCA2,"Current primary ID genes","iron-sulfur cluster assembly 2","HBLD1, ISA2, MMDS4, c14_5557",615317,ENSG00000165898,17090,19857,0
50628,SysID_0752,17p13,protein-coding,GEMIN4,"Current primary ID genes","gem (nuclear organelle) associated protein 4","HC56, HCAP1, HHRF-1, p97",606969,ENSG00000179409,07370,15717,0
57122,,12q15,protein-coding,NUP107,"Current primary ID genes","nucleoporin 107kDa",NUP84,607617,ENSG00000111581,06356,29914,0
84919,SysID_0769,1q32.1,protein-coding,PPP1R15B,"Current primary ID genes","protein phosphatase 1, regulatory subunit 15B",CREP,613257,ENSG00000158615,17892,14951,0
84706,SysID_0753,16q12.1,protein-coding,GPT2,"Current primary ID genes","glutamic pyruvate transaminase (alanine aminotransferase) 2","ALT2, GPT 2, MRT49",138210,ENSG00000166123,06307,18062,0
10297,SysID_0754,19p13.3,protein-coding,APC2,"Current primary ID genes","adenomatosis polyposis coli 2",APCL,612034,ENSG00000115266,09802,24036,0
388962,SysID_1492,2p13.1,protein-coding,BOLA3,"Current primary ID genes","bolA family member 3",MMDS2,613183,ENSG00000163170,14209,24415,0
4784,SysID_0755,19p13.3,protein-coding,NFIX,"Current primary ID genes","nuclear factor I/X (CCAAT-binding transcription factor)","MRSHSS, NF1A, SOTOS2",164005,ENSG00000008441,01234,7788,0
283489,SysID_0756,13q34,protein-coding,CHAMP1,"Current primary ID genes","chromosome alignment maintaining phosphoprotein 1","C13orf8, CAMP, CHAMP, ZNF828",616327,ENSG00000198824,10707,20311,0
3612,SysID_0757,8q21.13-q21.3,protein-coding,IMPA1,"Current primary ID genes","inositol(myo)-1(or 4)-monophosphatase 1","IMP, IMPA",602064,ENSG00000133731,03641,6050,1
478,SysID_0758,19q13.31,protein-coding,ATP1A3,"Current primary ID genes","ATPase, Na+/K+ transporting, alpha 3 polypeptide","AHC2, CAPOS, DYT12, RDP",182350,ENSG00000105409,01666,801,1
89970,SysID_0759,16q13,protein-coding,RSPRY1,"Current primary ID genes","ring finger and SPRY domain containing 1",-,,ENSG00000159579,13908,29420,0
3190,,9q21.32-q21.33,protein-coding,HNRNPK,"Current primary ID genes","heterogeneous nuclear ribonucleoprotein K","CSBP, HNRPK, TUNP",600712,ENSG00000165119,02834,5044,1
80816,,18q11,protein-coding,ASXL3,"Current primary ID genes","additional sex combs like transcriptional regulator 3","BRPS, KIAA1713",615115,ENSG00000141431,,29357,0
23040,SysID_0763,2p25.3,protein-coding,MYT1L,"Current primary ID genes","myelin transcription factor 1-like","NZF1, ZC2HC4B",613084,ENSG00000186487,14797,7623,0
28952,SysID_0764,Xp11.23,protein-coding,CCDC22,"Current primary ID genes","coiled-coil domain containing 22","CXorf37, JM1",300859,ENSG00000101997,06594,28909,1
51010,SysID_0766,9p11,protein-coding,EXOSC3,"Current primary ID genes","exosome component 3","CGI-102, PCH1B, RRP40, Rrp40p, bA3J10.7, hRrp-40, p10",606489,ENSG00000107371,16220,17944,0
9895,SysID_0767,14q32.31,protein-coding,TECPR2,"Current primary ID genes","tectonin beta-propeller repeat containing 2","KIAA0329, SPG49",615000,ENSG00000196663,17184,19957,0
1729,SysID_0768,5q31,protein-coding,DIAPH1,"Current primary ID genes","diaphanous-related formin 1","DFNA1, DIA1, DRF1, LFHL1, hDIA1",602121,ENSG00000131504,03670,2876,0
166378,SysID_0770,4q28.1,protein-coding,SPATA5,"Current primary ID genes","spermatogenesis associated 5","AFG2, SPAF",613940,ENSG00000145375,11595,18119,0
57531,SysID_0771,6q16.3,protein-coding,HACE1,"Current primary ID genes","HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1",-,610876,ENSG00000085382,17086,21033,0
9786,SysID_0772,14q23.1,protein-coding,KIAA0586,"Current primary ID genes",KIAA0586,Talpid3,610178,ENSG00000100578,11092,19960,0
54496,SysID_0773,16q22.1,protein-coding,PRMT7,"Current primary ID genes","protein arginine methyltransferase 7",-,610087,ENSG00000132600,15174,25557,0
51053,SysID_0775,6p22.3,protein-coding,GMNN,"Current primary ID genes","geminin, DNA replication inhibitor",Gem,602842,ENSG00000112312,06783,17493,0
25914,SysID_0777,18q22.2,protein-coding,RTTN,"Current primary ID genes",rotatin,-,610436,ENSG00000176225,11525,18654,0
