"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Gene synonyms","Omim id","Ensembl id","Hprd id","Hgnc id",hPSD
5903,SysID_1274,2q12.3,protein-coding,RANBP2,"ID candidate genes","RAN binding protein 2","ADANE, ANE1, IIAE3, NUP358, TRP1, TRP2",601181,ENSG00000153201,03111,9848,0
256297,SysID_1276,10p12.2,protein-coding,PTF1A,"ID candidate genes","pancreas specific transcription factor, 1a","PACA, PAGEN2, PTF1-p48, bHLHa29",607194,ENSG00000168267,09526,23734,0
2232,SysID_1287,17q25.1,protein-coding,FDXR,"ID candidate genes","ferredoxin reductase",ADXR,103270,ENSG00000161513,00060,3642,0
708,SysID_1289,17p13.3,protein-coding,C1QBP,"ID candidate genes","complement component 1, q subcomponent binding protein","GC1QBP, HABP1, SF2p32, gC1Q-R, gC1qR, p32",601269,ENSG00000108561,03168,1243,1
63916,SysID_1297,20q13,protein-coding,ELMO2,"ID candidate genes","engulfment and cell motility 2","CED-12, CED12, ELMO-2",606421,ENSG00000062598,12103,17233,1
2556,SysID_1298,Xq28,protein-coding,GABRA3,"ID candidate genes","gamma-aminobutyric acid (GABA) A receptor, alpha 3",-,305660,ENSG00000011677,02375,4077,0
54453,SysID_1299,20p11.22,protein-coding,RIN2,"ID candidate genes","Ras and Rab interactor 2","MACS, RASSF4",610222,ENSG00000132669,15249,18750,0
55750,SysID_1301,7q34,protein-coding,AGK,"ID candidate genes","acylglycerol kinase","CATC5, CTRCT38, MTDPS10, MULK",610345,,08554,21869,1
2776,SysID_1304,9q21,protein-coding,GNAQ,"ID candidate genes","guanine nucleotide binding protein (G protein), q polypeptide","CMC1, G-ALPHA-q, GAQ, SWS",600998,ENSG00000156052,02998,4390,1
29970,SysID_1305,3q25.32-q25.33,protein-coding,SCHIP1,"ID candidate genes","schwannomin interacting protein 1",SCHIP-1,,ENSG00000250588,15302,15678,0
221154,SysID_1307,13q12.11,protein-coding,MICU2,"ID candidate genes","mitochondrial calcium uptake 2","1110008L20Rik, EFHA1",610632,ENSG00000165487,16852,31830,0
29957,SysID_1309,1p13.3,protein-coding,SLC25A24,"ID candidate genes","solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24","APC1, SCAMC-1",608744,ENSG00000085491,12290,20662,0
51008,SysID_1314,10pter-q25.3,protein-coding,ASCC1,"ID candidate genes","activating signal cointegrator 1 complex subunit 1","ASC1p50, CGI-18, p50",614215,ENSG00000138303,,24268,0
5396,SysID_1316,1q24,protein-coding,PRRX1,"ID candidate genes","paired related homeobox 1","AGOTC, PHOX1, PMX1, PRX-1, PRX1",167420,ENSG00000116132,01337,9142,0
64132,SysID_1317,17q21.33,protein-coding,XYLT2,"ID candidate genes","xylosyltransferase II","PXYLT2, SOS, XT-II, XT2, xylT-II",608125,ENSG00000015532,16286,15517,0
84693,SysID_1318,2p13.3,protein-coding,MCEE,"ID candidate genes","methylmalonyl CoA epimerase",GLOD2,608419,ENSG00000124370,12229,16732,0
29927,SysID_1319,3q21.3,protein-coding,SEC61A1,"ID candidate genes","Sec61 translocon alpha 1 subunit","HSEC61, SEC61, SEC61A",609213,ENSG00000058262,15316,18276,0
23397,SysID_1320,2q11.2,protein-coding,NCAPH,"ID candidate genes","non-SMC condensin I complex, subunit H","BRRN1, CAP-H",602332,ENSG00000121152,03820,1112,0
23310,SysID_1321,11q25,protein-coding,NCAPD3,"ID candidate genes","non-SMC condensin II complex, subunit D3","CAP-D3, CAPD3, hCAP-D3, hHCP-6, hcp-6",609276,ENSG00000151503,11062,28952,0
54,SysID_1322,19p13.2,protein-coding,ACP5,"ID candidate genes","acid phosphatase 5, tartrate resistant","SPENCDI, TRAP",171640,ENSG00000102575,01374,124,0
9325,SysID_1323,15q22.31,protein-coding,TRIP4,"ID candidate genes","thyroid hormone receptor interactor 4","ASC-1, ASC1, HsT17391, ZC2HC5",604501,ENSG00000103671,05140,12310,0
4358,SysID_1324,2p23.3,protein-coding,MPV17,"ID candidate genes","MpV17 mitochondrial inner membrane protein","MTDPS6, SYM1",137960,ENSG00000115204,08847,7224,0
56160,SysID_1325,15q13.1,protein-coding,NDNL2,"ID candidate genes","necdin-like 2, SMC5-SMC6 complex component","HCA4, MAGEG1, MAGEL3, NSE3, NSMCE3",608243,ENSG00000185115,10503,7677,0
54539,SysID_1326,Xp11.23,protein-coding,NDUFB11,"ID candidate genes","NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa","CI-ESSS, ESSS, LSDMCA3, NP17.3, Np15, P17.3",300403,ENSG00000147123,02323,20372,0
147007,SysID_1329,17q11.2,protein-coding,TMEM199,"ID candidate genes","transmembrane protein 199",C17orf32,,ENSG00000244045,12679,18085,0
165918,SysID_1334,3q29,protein-coding,RNF168,"ID candidate genes","ring finger protein 168, E3 ubiquitin protein ligase",hRNF168,612688,ENSG00000163961,08190,26661,0
27089,SysID_1335,5q31.1,protein-coding,UQCRQ,"ID candidate genes","ubiquinol-cytochrome c reductase, complex III subunit VII, 9.5kDa","MC3DN4, QCR8, QP-C, QPC, UQCR7",612080,,17941,29594,0
9203,SysID_1338,Xq13.1,protein-coding,ZMYM3,"ID candidate genes","zinc finger, MYM-type 3","DXS6673E, MYM, XFIM, ZNF198L2, ZNF261",300061,ENSG00000147130,02088,13054,0
57514,SysID_1341,3q13.33,protein-coding,ARHGAP31,"ID candidate genes","Rho GTPase activating protein 31","AOS1, CDGAP",610911,ENSG00000031081,16697,29216,0
54567,SysID_1342,15q14,protein-coding,DLL4,"ID candidate genes","delta-like 4 (Drosophila)",hdelta2,605185,ENSG00000128917,05540,2910,0
4851,SysID_1343,9q34.3,protein-coding,NOTCH1,"ID candidate genes","notch 1","AOS5, AOVD1, TAN1, hN1",190198,ENSG00000148400,01827,7881,0
285203,SysID_1344,3p14.1,protein-coding,EOGT,"ID candidate genes","EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase","AER61, AOS4, C3orf64, EOGT1",614789,ENSG00000163378,12435,28526,0
11222,SysID_1346,3q21-q23,protein-coding,MRPL3,"ID candidate genes","mitochondrial ribosomal protein L3","COXPD9, MRL3, RPML3",607118,ENSG00000114686,06175,10379,0
158584,SysID_1347,Xp11.21,protein-coding,FAAH2,"ID candidate genes","fatty acid amide hydrolase 2",AMDD,300654,ENSG00000165591,06551,26440,0
10111,SysID_1350,5q31,protein-coding,RAD50,"ID candidate genes","RAD50 homolog, double strand break repair protein","NBSLD, RAD502, hRad50",604040,,04950,9816,0
8724,SysID_1351,6q21,protein-coding,SNX3,"ID candidate genes","sorting nexin 3","Grd19, MCOPS8, SDP3",605930,ENSG00000112335,09333,11174,1
10013,SysID_1353,Xp11.23,protein-coding,HDAC6,"ID candidate genes","histone deacetylase 6","CPBHM, HD6, JM21, PPP1R90",300272,ENSG00000094631,02228,14064,0
91647,SysID_1355,17p11.2,protein-coding,ATPAF2,"ID candidate genes","ATP synthase mitochondrial F1 complex assembly factor 2","ATP12, ATP12p, LP3663, MC5DN1",608918,ENSG00000171953,10599,18802,0
85300,SysID_1356,19p13.3,protein-coding,ATCAY,"ID candidate genes","ataxia, cerebellar, Cayman type","BNIP-H, CLAC",608179,ENSG00000167654,10491,779,0
220,SysID_1357,15q26.3,protein-coding,ALDH1A3,"ID candidate genes","aldehyde dehydrogenase 1 family, member A3","ALDH1A6, ALDH6, MCOP8, RALDH3",600463,ENSG00000184254,02713,409,0
492,SysID_1358,Xq28,protein-coding,ATP2B3,"ID candidate genes","ATPase, Ca++ transporting, plasma membrane 3","CFAP39, CLA2, OPCA, PMCA3, PMCA3a, SCAX1",300014,ENSG00000067842,02057,816,1
9640,SysID_1359,15q25.3,protein-coding,ZNF592,"ID candidate genes","zinc finger protein 592","CAMOS, SCAR5",613624,ENSG00000166716,10339,28986,0
55998,SysID_1360,Xq22,protein-coding,NXF5,"ID candidate genes","nuclear RNA export factor 5",-,300319,ENSG00000126952,02263,8075,0
8818,SysID_1362,9q34.13,protein-coding,DPM2,"ID candidate genes","dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit",CDG1U,603564,ENSG00000136908,16028,3006,0
7840,SysID_1363,2p13,protein-coding,ALMS1,"ID candidate genes","Alstrom syndrome protein 1",ALSS,606844,ENSG00000116127,06023,428,0
57554,SysID_1364,1p31.1,protein-coding,LRRC7,"ID candidate genes","leucine rich repeat containing 7",DENSIN,614453,ENSG00000033122,09930,18531,1
8878,SysID_1365,5q35,protein-coding,SQSTM1,"ID candidate genes","sequestosome 1","A170, FTDALS3, OSIL, PDB3, ZIP3, p60, p62, p62B",601530,ENSG00000161011,03319,11280,0
5976,SysID_1366,19p13.11,protein-coding,UPF1,"ID candidate genes","UPF1 regulator of nonsense transcripts homolog (yeast)","HUPF1, NORF1, RENT1, pNORF1, smg-2",601430,ENSG00000005007,03254,9962,1
161725,SysID_1371,15q13.3,protein-coding,OTUD7A,"ID candidate genes","OTU deubiquitinase 7A","C15orf16, C16ORF15, CEZANNE2, OTUD7",612024,,12666,20718,0
11261,SysID_1376,15q13.3,protein-coding,CHP1,"ID candidate genes","calcineurin-like EF-hand protein 1","CHP, SLC9A1BP, Sid470p, p22, p24",606988,ENSG00000187446,06101,17433,0
1809,SysID_1380,5q32,protein-coding,DPYSL3,"ID candidate genes","dihydropyrimidinase-like 3","CRMP-4, CRMP4, DRP-3, DRP3, LCRMP, ULIP, ULIP-1",601168,ENSG00000113657,03104,3015,1
84896,SysID_1382,10q23.31,protein-coding,ATAD1,"ID candidate genes","ATPase family, AAA domain containing 1","AFDC1, FNP001, THORASE",614452,ENSG00000138138,12499,25903,1
23509,SysID_1383,20q11,protein-coding,POFUT1,"ID candidate genes","protein O-fucosyltransferase 1","DDD2, FUT12, O-FUT, O-Fuc-T, O-FucT-1, OFUCT1",607491,ENSG00000101346,06319,14988,0
200162,SysID_1385,1p12,protein-coding,SPAG17,"ID candidate genes","sperm associated antigen 17","CT143, PF6",,ENSG00000155761,10146,26620,0
57539,SysID_1386,2p24.1,protein-coding,WDR35,"ID candidate genes","WD repeat domain 35","CED2, IFT121, IFTA1, SRTD7",613602,ENSG00000118965,15667,29250,0
11091,SysID_1387,9q34,protein-coding,WDR5,"ID candidate genes","WD repeat domain 5","BIG-3, CFAP89, SWD3",609012,ENSG00000196363,10614,12757,0
57496,SysID_1388,16p13.12,protein-coding,MKL2,"ID candidate genes","MKL/myocardin-like 2","MRTF-B, MRTFB, NPD001",609463,ENSG00000186260,17577,29819,0
31,SysID_1394,17q21,protein-coding,ACACA,"ID candidate genes","acetyl-CoA carboxylase alpha","ACAC, ACACAD, ACC, ACC1, ACCA",200350,ENSG00000278540,01938,84,1
219287,SysID_1395,13q12.13,protein-coding,AMER2,"ID candidate genes","APC membrane recruitment protein 2",FAM123A,614659,ENSG00000165566,08067,26360,1
29882,SysID_1396,9q34.3,protein-coding,ANAPC2,"ID candidate genes","anaphase promoting complex subunit 2",APC2,606946,ENSG00000176248,07367,19989,0
55729,SysID_1397,12p13.1,protein-coding,ATF7IP,"ID candidate genes","activating transcription factor 7 interacting protein","AM, ATF-IP, MCAF, MCAF1, p621",613644,ENSG00000171681,09811,20092,0
487,SysID_1398,16p12.1,protein-coding,ATP2A1,"ID candidate genes","ATPase, Ca++ transporting, cardiac muscle, fast twitch 1","ATP2A, SERCA1",108730,ENSG00000196296,00157,811,1
54828,SysID_1399,17q23,protein-coding,BCAS3,"ID candidate genes","breast carcinoma amplified sequence 3","GAOB1, MAAB",607470,ENSG00000141376,06313,14347,0
10239,SysID_1400,15q26.1,protein-coding,AP3S2,"ID candidate genes","adaptor-related protein complex 3, sigma 2 subunit","AP3S3, sigma3b",602416,ENSG00000157823,03880,571,1
10753,SysID_1401,1q42.11-q42.3,protein-coding,CAPN9,"ID candidate genes","calpain 9","GC36, nCL-4",606401,ENSG00000135773,05909,1486,0
905,SysID_1402,2q21.3,protein-coding,CCNT2,"ID candidate genes","cyclin T2",CYCT2,603862,ENSG00000082258,04839,1600,0
55602,SysID_1404,4q35.1,protein-coding,CDKN2AIP,"ID candidate genes","CDKN2A interacting protein",CARF,615914,ENSG00000168564,16683,24325,0
1209,SysID_1405,19q13.3,protein-coding,CLPTM1,"ID candidate genes","cleft lip and palate associated transmembrane protein 1",-,604783,ENSG00000104853,,2087,0
1730,SysID_1407,Xq21.33,protein-coding,DIAPH2,"ID candidate genes","diaphanous-related formin 2","DIA, DIA2, DRF2, POF, POF2",300108,ENSG00000147202,02117,2877,0
10328,SysID_1408,16q24,protein-coding,EMC8,"ID candidate genes","ER membrane protein complex subunit 8","C16orf2, C16orf4, COX4NB, FAM158B, NOC4",604886,ENSG00000131148,05350,7864,0
256364,SysID_1409,11q12.3,protein-coding,EML3,"ID candidate genes","echinoderm microtubule associated protein like 3",ELP95,,ENSG00000149499,08193,26666,0
56915,SysID_1410,19q13.1,protein-coding,EXOSC5,"ID candidate genes","exosome component 5","RRP41B, RRP46, Rrp46p, hRrp46p, p12B",606492,ENSG00000077348,16222,24662,0
2224,SysID_1411,1q22,protein-coding,FDPS,"ID candidate genes","farnesyl diphosphate synthase","FPPS, FPS",134629,ENSG00000160752,00606,3631,1
139628,SysID_1412,Xp11.21,protein-coding,FOXR2,"ID candidate genes","forkhead box R2",FOXN6,300949,,13552,30469,0
6624,SysID_1413,7p22,protein-coding,FSCN1,"ID candidate genes","fascin actin-bundling protein 1","FAN1, HSN, SNL, p55",602689,ENSG00000075618,04068,11148,1
10985,SysID_1414,12q24.2,protein-coding,GCN1,"ID candidate genes","GCN1 eIF2 alpha kinase activator homolog","GCN1L, GCN1L1, PRIC295",605614,ENSG00000089154,16127,4199,0
51409,SysID_1415,3p21.3,protein-coding,HEMK1,"ID candidate genes","HemK methyltransferase family member 1","HEMK, MTQ1",,ENSG00000114735,13645,24923,0
54511,SysID_1416,6p12.1,protein-coding,HMGCLL1,"ID candidate genes","3-hydroxymethyl-3-methylglutaryl-CoA lyase-like 1","bA418P12.1, er-cHL",,ENSG00000146151,13663,21359,0
3191,SysID_1417,19q13.2,protein-coding,HNRNPL,"ID candidate genes","heterogeneous nuclear ribonucleoprotein L","HNRPL, P/OKcl.14, hnRNP-L",603083,ENSG00000104824,04360,5045,0
3339,SysID_1418,1p36.1-p34,protein-coding,HSPG2,"ID candidate genes","heparan sulfate proteoglycan 2","HSPG, PLC, PRCAN, SJA, SJS, SJS1",142461,ENSG00000142798,00804,5273,0
3609,SysID_1419,19p13.2,protein-coding,ILF3,"ID candidate genes","interleukin enhancer binding factor 3, 90kDa","CBTF, DRBF, DRBP76, MMP4, MPHOSPH4, MPP4, NF-AT-90, NF110, NF110b, NF90, NF90a, NF90b, NFAR, NFAR-1, NFAR2, TCP110, TCP80",603182,ENSG00000129351,04420,6038,0
347365,SysID_1420,Xp11.22-p11.21,protein-coding,ITIH6,"ID candidate genes","inter-alpha-trypsin inhibitor heavy chain family, member 6","ITIH5L, UNQ6369, dJ14O9.1",,ENSG00000102313,17164,28907,0
6453,SysID_1421,21q22.1-q22.2,protein-coding,ITSN1,"ID candidate genes","intersectin 1 (SH3 domain protein)","ITSN, SH3D1A, SH3P17",602442,ENSG00000205726,03898,6183,1
9424,SysID_1422,19q13.1,protein-coding,KCNK6,"ID candidate genes","potassium channel, two pore domain subfamily K, member 6","K2p6.1, KCNK8, TOSS, TWIK-2, TWIK2",603939,,06803,6281,0
123103,SysID_1423,14q11.2,protein-coding,KLHL33,"ID candidate genes","kelch-like family member 33",-,,ENSG00000185271,,31952,0
26046,SysID_1424,21q22.11,protein-coding,LTN1,"ID candidate genes","listerin E3 ubiquitin protein ligase 1","C21orf10, C21orf98, RNF160, ZNF294",613083,ENSG00000198862,10327,13082,0
23324,SysID_1426,4p16.1,protein-coding,MAN2B2,"ID candidate genes","mannosidase, alpha, class 2B, member 2",-,,ENSG00000013288,14355,29623,0
55226,SysID_1427,11p13,protein-coding,NAT10,"ID candidate genes","N-acetyltransferase 10 (GCN5-related)","ALP, NET43",609221,ENSG00000135372,10964,29830,0
152518,SysID_1429,4p12,protein-coding,NFXL1,"ID candidate genes","nuclear transcription factor, X-box binding-like 1","CDZFP, HOZFP, OZFP, URCC5",,ENSG00000170448,11025,18726,0
374354,SysID_1430,10q25.3,protein-coding,NHLRC2,"ID candidate genes","NHL repeat containing 2",-,,,14827,24731,0
147945,SysID_1431,19q13.43,protein-coding,NLRP4,"ID candidate genes","NLR family, pyrin domain containing 4","CLR19.5, CT58, NALP4, PAN2, PYPAF4, RNH2",609645,ENSG00000160505,09619,22943,0
9423,SysID_1432,17p13.1,protein-coding,NTN1,"ID candidate genes","netrin 1",NTN1L,601614,ENSG00000065320,03368,8029,0
55593,SysID_1434,Xp11.23,protein-coding,OTUD5,"ID candidate genes","OTU deubiquitinase 5",DUBA,300713,ENSG00000068308,06488,25402,0
192111,SysID_1435,12q24.33,protein-coding,PGAM5,"ID candidate genes","PGAM family member 5, serine/threonine protein phosphatase, mitochondrial",BXLBV68,614939,ENSG00000247077,14681,28763,1
23239,SysID_1436,18q21.33,protein-coding,PHLPP1,"ID candidate genes","PH domain and leucine rich repeat protein phosphatase 1","PHLPP, PLEKHE1, SCOP",609396,ENSG00000081913,15145,20610,0
5346,SysID_1437,15q26,protein-coding,PLIN1,"ID candidate genes","perilipin 1","FPLD4, PERI, PLIN",170290,ENSG00000166819,01364,9076,0
221908,SysID_1439,7q22.1,protein-coding,PPP1R35,"ID candidate genes","protein phosphatase 1, regulatory subunit 35",C7orf47,,ENSG00000160813,14486,28320,0
5550,SysID_1440,6q22,protein-coding,PREP,"ID candidate genes","prolyl endopeptidase","PE, PEP",600400,ENSG00000085377,02673,9358,0
51109,SysID_1441,14q24.1,protein-coding,RDH11,"ID candidate genes","retinol dehydrogenase 11 (all-trans/9-cis/11-cis)","ARSDR1, CGI82, HCBP12, MDT1, PSDR1, RALR1, RDJCSS, SCALD, SDR7C1",607849,ENSG00000072042,09707,17964,0
6048,SysID_1442,6p21.3,protein-coding,RNF5,"ID candidate genes","ring finger protein 5, E3 ubiquitin protein ligase","RING5, RMA1",602677,ENSG00000204308,04057,10068,0
259230,SysID_1444,10q11.2,protein-coding,SGMS1,"ID candidate genes","sphingomyelin synthase 1","MOB, MOB1, SMS1, TMEM23, hmob33",611573,ENSG00000198964,18203,29799,0
79085,SysID_1445,19p13.3,protein-coding,SLC25A23,"ID candidate genes","solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23","APC2, MCSC2, SCaMC-3",608746,ENSG00000125648,16381,19375,0
10322,SysID_1446,2p13.2,protein-coding,SMYD5,"ID candidate genes","SMYD family member 5","NN8-4AG, RAI15, RRG1, ZMYND23",,ENSG00000135632,18080,16258,0
6668,SysID_1447,17q21.32,protein-coding,SP2,"ID candidate genes","Sp2 transcription factor",-,601801,ENSG00000167182,03481,11207,0
342898,SysID_1448,19q13.2,protein-coding,SYCN,"ID candidate genes",syncollin,"INSSA1, SYL",,ENSG00000179751,,18442,0
84897,SysID_1449,11q24.2,protein-coding,TBRG1,"ID candidate genes","transforming growth factor beta regulator 1","NIAM, TB-5",610614,,15477,29551,0
100302736,SysID_1450,,protein-coding,TMED7-TICAM2,"ID candidate genes","TMED7-TICAM2 readthrough",-,,ENSG00000251201,,33945,0
91107,SysID_1451,17q25,protein-coding,TRIM47,"ID candidate genes","tripartite motif containing 47","GOA, RNF100",611041,ENSG00000132481,15564,19020,0
7275,SysID_1452,11p15.5,protein-coding,TUB,"ID candidate genes","tubby bipartite transcription factor","RDOB, rd5",601197,ENSG00000166402,03121,12406,0
23352,SysID_1453,1p36.13,protein-coding,UBR4,"ID candidate genes","ubiquitin protein ligase E3 component n-recognin 4","RBAF600, ZUBR1, p600",609890,ENSG00000127481,10184,30313,1
64743,SysID_1454,Xp11.23,protein-coding,WDR13,"ID candidate genes","WD repeat domain 13",MG21,300512,ENSG00000101940,06753,14352,0
7512,SysID_1455,Xq25,protein-coding,XPNPEP2,"ID candidate genes","X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound","AEACEI, APP2",300145,ENSG00000122121,02144,12823,0
11260,SysID_1456,12q14.2,protein-coding,XPOT,"ID candidate genes","exportin, tRNA",XPO3,603180,,04418,12826,0
8565,SysID_1457,1p35.1,protein-coding,YARS,"ID candidate genes","tyrosyl-tRNA synthetase","CMTDIC, TYRRS, YRS, YTS",603623,ENSG00000134684,09153,12840,1
130617,SysID_1458,2q35,protein-coding,ZFAND2B,"ID candidate genes","zinc finger, AN1-type domain 2B",AIRAPL,613474,ENSG00000158552,11234,25206,0
1948,SysID_1462,13q33,protein-coding,EFNB2,"ID candidate genes",ephrin-B2,"EPLG5, HTKL, Htk-L, LERK5",600527,ENSG00000125266,02754,3227,0
361,SysID_1465,18q11.2-q12.1,protein-coding,AQP4,"ID candidate genes","aquaporin 4","HMIWC2, MIWC",600308,ENSG00000171885,02631,637,1
23708,SysID_1467,Xp11.22,protein-coding,GSPT2,"ID candidate genes","G1 to S phase transition 2","ERF3B, GST2",300418,ENSG00000189369,02334,4622,0
10916,SysID_1468,Xp11.2,protein-coding,MAGED2,"ID candidate genes","melanoma antigen family D2","11B6, BCG-1, BCG1, HCA10, MAGE-D2",300470,ENSG00000102316,06630,16353,0
10225,SysID_1469,3q13.13-q13.2,protein-coding,CD96,"ID candidate genes","CD96 molecule",TACTILE,606037,ENSG00000153283,06916,16892,0
84976,SysID_1470,1q41,protein-coding,DISP1,"ID candidate genes","dispatched homolog 1 (Drosophila)",DISPA,607502,ENSG00000228106,06326,19711,0
513,SysID_1476,19p13.3,protein-coding,ATP5D,"ID candidate genes","ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit",-,603150,ENSG00000099624,04397,837,1
57650,SysID_1479,3q13.13,protein-coding,KIAA1524,"ID candidate genes",KIAA1524,"CIP2A, p90",610643,ENSG00000163507,11151,29302,0
55614,SysID_1480,20p11.23,protein-coding,KIF16B,"ID candidate genes","kinesin family member 16B","C20orf23, KISC20ORF, SNX23",,ENSG00000089177,10731,15869,0
590,SysID_1482,3q26.1-q26.2,protein-coding,BCHE,"ID candidate genes",butyrylcholinesterase,"CHE1, CHE2, E1",177400,ENSG00000114200,01519,983,0
8910,SysID_1483,7q21.3,protein-coding,SGCE,"ID candidate genes","sarcoglycan, epsilon","DYT11, ESG",604149,ENSG00000127990,04999,10808,0
5331,SysID_1484,11q13,protein-coding,PLCB3,"ID candidate genes","phospholipase C, beta 3 (phosphatidylinositol-specific)",-,600230,ENSG00000149782,02577,9056,0
22895,SysID_1489,12q24.13,protein-coding,RPH3A,"ID candidate genes","rabphilin 3A",-,612159,ENSG00000089169,15273,17056,1
5309,SysID_1490,10q24.32,protein-coding,PITX3,"ID candidate genes","paired-like homeodomain 3","ASMD, ASOD, CTPP4, CTRCT11, PTX3",602669,ENSG00000107859,04051,9006,0
8882,SysID_1491,11q23.3,protein-coding,ZPR1,"ID candidate genes","ZPR1 zinc finger",ZNF259,603901,,04877,13051,0
8927,SysID_1493,3p21.31,protein-coding,BSN,"ID candidate genes","bassoon presynaptic cytomatrix protein",ZNF231,604020,ENSG00000164061,04933,1117,1
57540,SysID_1494,1p36.22,protein-coding,PTCHD2,"ID candidate genes","patched domain containing 2",DISP3,611251,ENSG00000204624,,29251,0
9249,SysID_1495,1p36.1,protein-coding,DHRS3,"ID candidate genes","dehydrogenase/reductase (SDR family) member 3","DD83.1, RDH17, Rsdr1, SDR1, SDR16C1, retSDR1",612830,ENSG00000162496,09915,17693,0
203190,SysID_1496,8p21.3,protein-coding,LGI3,"ID candidate genes","leucine-rich repeat LGI family, member 3",LGIL4,608302,ENSG00000168481,06432,18711,0
93183,SysID_1500,1q23.2,protein-coding,PIGM,"ID candidate genes","phosphatidylinositol glycan anchor biosynthesis, class M",GPI-MT-I,610273,ENSG00000143315,15133,18858,0
81689,SysID_1501,9q21.33,protein-coding,ISCA1,"ID candidate genes","iron-sulfur cluster assembly 1","HBLD2, ISA1, hIscA",611006,ENSG00000135070,17091,28660,0
7088,SysID_1504,9q21.32,protein-coding,TLE1,"ID candidate genes","transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)","ESG, ESG1, GRG1",600189,ENSG00000196781,02557,11837,0
23025,SysID_1506,19p13.11,protein-coding,UNC13A,"ID candidate genes","unc-13 homolog A (C. elegans)",Munc13-1,609894,ENSG00000130477,,23150,1
8812,SysID_1509,14q32,protein-coding,CCNK,"ID candidate genes","cyclin K",CPR4,603544,,,1596,0
199857,SysID_1515,1p21.3,protein-coding,ALG14,"ID candidate genes","ALG14, UDP-N-acetylglucosaminyltransferase subunit",CMS15,612866,,14466,28287,0
23219,SysID_1517,1q42.11,protein-coding,FBXO28,"ID candidate genes","F-box protein 28","CENP-30, Fbx28",609100,ENSG00000143756,12367,29046,0
9369,SysID_1519,14q31,protein-coding,NRXN3,"ID candidate genes","neurexin 3",C14orf60,600567,ENSG00000021645,08989,8010,1
5775,SysID_1523,2q14.2,protein-coding,PTPN4,"ID candidate genes","protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte)","MEG, PTPMEG, PTPMEG1",176878,ENSG00000088179,01471,9656,0
10056,SysID_1525,2q36.1,protein-coding,FARSB,"ID candidate genes","phenylalanyl-tRNA synthetase, beta subunit","FARSLB, FRSB, HSPC173, PheHB, PheRS",609690,,09947,17800,1
83943,SysID_1527,7q31,protein-coding,IMMP2L,"ID candidate genes","inner mitochondrial membrane peptidase subunit 2","IMMP2L-IT1, IMP2, IMP2-LIKE",605977,ENSG00000184903,07297,14598,0
10021,SysID_1529,15q24.1,protein-coding,HCN4,"ID candidate genes","hyperpolarization activated cyclic nucleotide gated potassium channel 4",SSS2,605206,ENSG00000138622,09240,16882,0
9538,SysID_1535,11q24,protein-coding,EI24,"ID candidate genes","etoposide induced 2.4","EPG4, PIG8, TP53I8",605170,ENSG00000149547,05526,13276,0
8087,SysID_1536,3q28,protein-coding,FXR1,"ID candidate genes","fragile X mental retardation, autosomal homolog 1",FXR1P,600819,ENSG00000114416,02892,4023,0
138199,SysID_1538,9q21.13,protein-coding,CARNMT1,"ID candidate genes","carnosine N-methyltransferase 1",C9orf41,,ENSG00000156017,12958,23435,0
59284,SysID_1539,19q13.4,protein-coding,CACNG7,"ID candidate genes","calcium channel, voltage-dependent, gamma subunit 7",-,606899,ENSG00000105605,06062,13626,0
7109,SysID_1540,21q22.3,protein-coding,TRAPPC10,"ID candidate genes","trafficking protein particle complex 10","EHOC-1, EHOC1, GT334, TMEM1, TRS130, TRS30",602103,ENSG00000160218,03656,11868,0
84253,SysID_1541,9q33.3,protein-coding,GARNL3,"ID candidate genes","GTPase activating Rap/RanGAP domain-like 3",bA356B19.1,,ENSG00000136895,13567,25425,0
144165,SysID_1543,12q12,protein-coding,PRICKLE1,"ID candidate genes","prickle homolog 1","EPM1B, RILP",608500,ENSG00000139174,16341,17019,0
166336,SysID_1544,3p14.1,protein-coding,PRICKLE2,"ID candidate genes","prickle homolog 2",EPM5,608501,ENSG00000163637,16342,20340,0
7157,SysID_1547,17p13.1,protein-coding,TP53,"ID candidate genes","tumor protein p53","BCC7, LFS1, P53, TRP53",191170,ENSG00000141510,01859,11998,0
23204,SysID_1548,16p12-p11.2,protein-coding,ARL6IP1,"ID candidate genes","ADP-ribosylation factor-like 6 interacting protein 1","AIP1, ARL6IP, ARMER, SPG61",607669,ENSG00000170540,09641,697,0
2801,SysID_1551,9q34.11,protein-coding,GOLGA2,"ID candidate genes","golgin A2",GM130,602580,ENSG00000167110,03989,4425,0
610,SysID_1552,19p13.3,protein-coding,HCN2,"ID candidate genes","hyperpolarization activated cyclic nucleotide gated potassium channel 2","BCNG-2, BCNG2, HAC-1",602781,ENSG00000099822,07213,4846,0
